source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
174661377739641728,69.51909987757388,0.10781143660403718,35.1733831686092,0.0851201549299829,-32.58542441669147,0.23420650078667948,-86.32731021630428,0.18457329410143464,20.433313667904613,0.13050828835298464,14.084255,15.58134,12.886221
3313842529024545664,65.85491461033463,0.09398467511585491,16.77715110759729,0.04848176133680661,107.05092990576479,0.20242321217802875,-26.769562417885545,0.15211246798559375,20.434085024263453,0.10925398251183775,5.563784,5.72641,5.340336
3258001116588993408,60.138699623535224,0.05569411372738815,1.4118573156181966,0.039955306828580825,38.929552473128204,0.11798073338848071,-48.219832935015624,0.09041662509133722,20.437381065642743,0.06665668311564768,14.514473,16.111643,13.2878275
3411031385460853248,70.62666283749519,0.06683401303573135,20.453011992530044,0.03630899536587237,89.3185643740231,0.16136172537269716,-37.71941548696258,0.05977729111916341,20.43738910352982,0.06390685510495428,12.15475,13.5468855,10.999274
3288664812261298560,75.04375587097927,0.6669912073447674,7.864657784426062,0.41276781501640936,4.711839366655313,1.863098577819781,-6.223775825136913,1.497807516916247,20.441500932646257,1.1411638529274284,18.982159,19.860315,17.573153
149476479789791488,65.47174663047802,0.10035855281916846,24.24029189705911,0.053649559209972046,105.63590824905847,0.2623559151746306,-45.37372989782929,0.1493973089441875,20.441611993861862,0.12234278710758799,13.664534,15.361498,12.403362
61557468448003968,53.006630129696624,0.07995198785926992,21.988997424089764,0.06224253533224241,61.40027408239395,0.17899545572998726,24.846428663584735,0.12536813175999129,20.442959619305125,0.08631974458504528,14.950021,16.642998,13.687488
147232651433766528,70.8535833404585,0.07613396025646003,24.29644822260485,0.043560931993960106,91.40258837168864,0.18061082957457697,-52.22235015682148,0.07190212915734573,20.447163217031857,0.07412222191713569,12.920681,14.299714,11.76559
226707379116417280,59.84247978146118,0.10164903155281467,39.06198265411467,0.0491686268016518,178.66456316376124,0.23593090518367538,-138.3384999734763,0.14882213500454197,20.450727164436724,0.12373512898395789,16.327984,18.472391,14.968783
61557468448004224,53.005450657220614,0.05449874222696066,21.988271403593252,0.04152730435092466,62.34895334413004,0.12262291844514753,29.58656863167446,0.08480109322235614,20.451694073417578,0.05938473922979385,13.829546,15.330567,12.634
11023119464589696,50.40004523933925,0.08526308996180024,8.34032080315682,0.06783837523786969,81.43168870699967,0.16482510878554654,51.708776829494134,0.1362561655446008,20.454013735403905,0.09764971231688256,15.673934,17.496977,14.3838215
1013169900890624,46.357559501720246,0.05912206395850693,2.7890381555563812,0.06038043032312182,199.86730128563042,0.11840284118235034,-134.34874423173923,0.1190301454049657,20.455913438606675,0.09104664036816913,13.911579,15.490067,12.683976
49492080677979136,64.1014310645947,1.4255867255767363,21.383691911366505,0.6218007607263086,-0.08754952016982975,2.3884589848883433,-1.208082197573062,1.906464113839907,20.463882621695994,1.8101783456521572,20.04955,20.562157,18.305302
3438070781570732800,92.89174334098452,0.3197775156544502,31.2133659683212,0.28336072462778833,-37.52628984454919,0.6234711272817975,7.6163650331086075,0.5231849786516782,20.46573809064262,0.3045866717925673,18.946095,21.307137,17.302227
33496621740574720,41.43624445886464,0.049257008396118906,15.141067162421365,0.043577157067780495,-62.15715491611006,0.11137264365997811,-160.32203282516122,0.10301002940862652,20.471595555032206,0.05575494178644638,14.145863,15.72927,12.921133
3441488785264436480,86.44689932871833,0.04210093866782588,27.242815420431185,0.034633792413262726,131.32311498190754,0.07358521530372468,-46.90591717562485,0.057540579217898215,20.471980153966154,0.04490716414368314,13.711311,14.993573,12.605092
3409875592581586944,71.54063012197615,0.1620768341237033,18.957607906262844,0.0913789908765301,85.84666166866297,0.28855538605171394,-37.52047748898996,0.16530352393470682,20.47222041738819,0.20796357668364557,17.69576,20.226656,16.189205
15962198711564032,51.42560282132863,0.05177634365125812,10.832978020489278,0.039834300526418676,92.69996547721075,0.12297088059961128,-49.55167579478012,0.09012018048857441,20.476789449930006,0.05548961707687308,13.4256525,14.870983,12.247191
6260619209062272,42.54065951776384,0.26175417455334377,5.539672096526199,0.30151443803985767,87.69281335466636,0.5308604153996438,-111.31892642521561,0.5747974825608395,20.479568847499394,0.342290634751797,18.883057,21.821836,17.295708
3307371215900262784,67.80305490737388,0.07905537143182137,12.477267917187827,0.03380375922271525,96.21623917467292,0.13772483980175124,-12.667868761729913,0.10616053822700496,20.48193787692786,0.09173512009933987,15.410414,17.277372,14.104914
3395446495332126848,78.17983726764103,0.055372166153788024,17.887559915842317,0.03982577846710343,184.75818185709747,0.09160029101997419,-38.523111010036885,0.06543730385773515,20.482973183426136,0.0667674504906299,13.81423,15.296697,12.633788
3297163075071392384,61.854071788540686,0.05691286008905432,6.619350545989015,0.02894557456601165,131.95003659768815,0.126965328109899,-24.922015229021774,0.06689825143369368,20.485529893695734,0.0700228375785732,13.82591,15.206984,12.6756115
234195981013420800,50.796912241953734,0.10633413073104805,35.88035403345052,0.060520276938804976,91.04781159268208,0.18917516389959463,-337.7143834022841,0.12182965958994608,20.490032274776098,0.1036935160506002,15.200045,16.913965,13.939883
3219921966605944064,86.21890273167915,0.04569733276611074,1.5647035543847363,0.03961013121166911,-29.925126143260556,0.12030913046310007,-104.37118573166063,0.08955923055441872,20.492563812634447,0.048139410191261126,11.624531,12.636626,10.657923
