source_id,ra,dec,pmra,pmdec,radial_velocity,parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
3.30996E+18,69.02237394,15.68390084,95.38836284,-24.19695623,40.61890701,19.91260585,9.133689,9.590262,8.554814
3.2683E+18,50.79637766,2.490018555,51.26105489,-20.75137692,11.18174616,19.91939432,9.309808,9.793065,8.711697
2.5136E+18,35.10928223,1.589176585,150.6769272,-23.5870931,9.702092614,19.93075036,8.773954,9.187359,8.24101
1.23674E+17,47.09311043,31.47814997,64.89349221,-65.71598743,32.07844059,19.95936255,12.266178,13.332834,11.255599
6.3181E+16,56.09154281,20.49907557,1.275932814,-78.34747772,-32.92030169,19.96737282,9.09768,9.531791,8.491036
1.52008E+17,66.37890308,26.29180226,39.83964348,-95.79974758,8.555320246,19.97433691,10.589504,11.320027,9.787922
1.37182E+17,43.9504325,34.47243233,134.3764151,-97.11804109,32.2155775,19.98806304,9.9047165,10.482188,9.21787
2.5136E+18,35.11510473,1.575841272,151.9933759,-25.50122161,10.5161972,19.99877832,13.516264,14.893212,12.358949
1.20117E+17,55.76476354,30.18939827,175.9428566,-153.3743854,48.30553673,20.03192528,8.362089,8.717271,7.886357
3.30552E+18,61.64480101,13.54905042,108.9472753,-17.17250135,36.43340697,20.03602217,12.440936,13.643109,11.364717
2.52023E+18,34.16917619,6.529325301,38.07221835,-22.09777564,-11.51714438,20.04720341,9.125453,9.622559,8.505285
3.20591E+18,66.70325166,-1.724484165,-38.24080818,33.94861096,-3.969820581,20.04909088,7.8987374,8.228725,7.446724
3.33309E+18,84.40492031,6.111618489,92.78908452,-89.76740352,47.53431762,20.06246094,7.4979177,7.8049364,7.0780234
3.40107E+18,82.30793779,19.04653854,110.2888592,-21.81299951,-5.623968945,20.07230356,12.519911,13.590083,11.517241
1.3021E+17,42.88930953,31.16336961,191.7570141,-107.5196356,-11.47407366,20.08180968,11.267847,12.147601,10.371754
3.4046E+18,84.17965427,23.64632383,-113.3049038,-109.7459428,37.63242373,20.084326,11.563491,12.471784,10.648902
1.10231E+16,50.40457884,8.342034442,86.70965102,51.51912012,34.14692448,20.10220659,12.807093,14.131783,11.679275
2.50342E+18,38.09719924,3.382702679,141.1793912,16.22534039,15.69745234,20.13357862,11.217989,12.097898,10.274457
1.34174E+17,39.27779128,32.89122002,81.60173186,30.33678139,-1.213157582,20.13439627,6.094671,6.378594,5.7085843
3.33309E+18,84.46850595,6.104634284,98.27191483,-83.38414218,43.8485811,20.16848369,11.091599,11.947349,10.210303
2.50204E+18,38.8957931,0.856400555,71.59069304,-54.93987239,12.77735616,20.16945479,12.542174,13.683574,11.492741
3.39718E+18,82.40969834,16.97297544,27.52818804,-96.05740103,16.73342865,20.17302625,12.199476,13.278028,11.190013
3.28996E+18,75.80287905,7.785063312,10.14510832,102.21416,-8.259229456,20.19188024,12.85443,14.086174,11.76556
6.13869E+16,51.82424178,21.11382156,-52.71446449,19.78939483,29.73788542,20.19970941,9.853225,10.379686,9.212061
3.339E+18,82.25932979,10.24897446,115.5912039,-71.13133174,-7.30294746,20.19989579,10.415036,11.284481,9.525129
3.32305E+18,88.24581855,7.899069978,24.26307699,-139.0998655,-15.05421842,20.20107573,13.643564,14.841455,12.561384
1.18736E+17,48.60407969,28.00811135,151.1707846,18.72153115,14.21140753,20.20528664,13.076058,14.310994,11.979637
3.44298E+18,84.68869297,29.64804191,-38.62248913,-66.61346272,41.24252692,20.22903846,11.764176,12.740105,10.80907
3.29685E+18,62.29522246,5.822389326,-16.25746319,-14.37422023,-1.754300984,20.23707185,12.749447,13.174675,12.144748
3.40599E+18,72.50335001,16.41194415,84.0404743,-27.11642681,41.29887154,20.24085648,10.176132,10.829313,9.434624
3.3109E+18,66.94642735,14.41766723,100.4867878,-19.20700251,39.59152717,20.24646845,9.211576,9.698178,8.599226
