source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
3307844864893938304,67.0189265070564,0.06126748600708376,13.867856798752586,0.025878470606580155,102.177490110934,0.18208800320127894,-19.14216352668257,0.07837074958308277,40.37882902777672,0.1841936667557844,20.761288527507038,0.06538954825547594,8.831254,9.264649,8.264827
37637077589965184,55.08506398996033,0.05347436750579647,12.714051301943215,0.03445976781299051,32.02679504550772,0.12937034242127057,-118.24777209513131,0.08328103415222604,6.97834272924162,0.7485234129054517,20.765525938537344,0.05846727457451932,12.667302,13.803395,11.62155
3280777980994383744,68.12630402340966,0.061695281828057155,4.138604376496936,0.04729175150677191,45.44192084672889,0.14843168926412398,-170.49809373556704,0.08254069108859939,-37.69877023858023,0.5114411950619903,20.766416375669877,0.05916899846052677,12.185694,13.275172,11.076857
3239798461074336640,75.85878064156444,0.02789743762224076,5.09631733799408,0.019940718841203072,-181.6510932905395,0.06149727120929948,-188.67356745753307,0.04459769729504929,-63.8710144715883,1.4559642735617397,20.76690272627992,0.03621665791899586,11.686026,12.600933,10.759419
151222018921543424,67.16627927843417,0.28959239582553775,26.219920543140752,0.22555505201698806,69.34456614291892,0.5851755081209673,-38.16732813067492,0.5248971276397792,-17.689818462430672,0.869959244773295,20.779330495905395,0.34009082572490057,10.356751,11.211705,9.473297
3307645131734449408,66.72688873527062,0.03296949086955621,13.138105412501822,0.018877616349556342,104.47952004181312,0.07677360700637,-16.58412644208077,0.050128506432349146,39.82296701142941,0.35085890790849406,20.779336454718795,0.036542236558946624,10.083732,10.737777,9.348179
3280777976698520448,68.12702140965621,0.04992921420579741,4.13878193203532,0.03463184744721782,43.45684507185614,0.10728304863190195,-170.54079730698268,0.05924009795113613,-38.45841085468609,0.4931104017443562,20.786215718912846,0.051545936044693215,10.730202,11.54233,9.869936
3424991674144721152,92.89459466381838,0.034710621137124344,22.22493063592211,0.03126960390503559,82.12711935524541,0.06775668475206267,-443.6918762642008,0.05758673943413395,13.686584765743119,1.000569867094902,20.78651642439266,0.03481454673662288,12.085346,12.999738,11.158204
3406380176397016576,71.70646971790016,0.31373721185390135,17.74819439908604,0.19603940205135792,86.67446241962972,0.530985012507374,-32.39786073287587,0.33271358277301033,41.79127980178423,1.358552776044335,20.79465080348742,0.3357405135832321,9.277067,9.817505,8.620867
70813844527285632,57.400210910114936,0.055965100132777154,27.616630571588953,0.024238317080491414,2.5876246283703708,0.11431009956091516,-101.46964545322037,0.06947932887708123,30.76512004542509,0.2750759204526117,20.799648704083182,0.055798826531528366,11.216316,12.092295,10.340635
3309541170817293824,68.66687546187458,0.12113008076637079,15.208969866756261,0.05516850456609716,103.56239081497505,0.26678967178119367,-35.76095561277505,0.14301544225660026,44.68143018846359,3.7983790043129235,20.80159742744848,0.13268913194878096,11.546209,12.602838,10.514241
50327297200978176,60.91322643988814,0.04029513998847573,19.454868918205484,0.020865689619266648,121.84414247723866,0.12390953077075102,-33.26433623984206,0.05132136175791598,35.72073762226201,0.3620574085063102,20.81680332749916,0.046617900273413726,9.774549,10.364079,9.085566
3311492803955469696,63.79387786396172,0.03675796947766816,14.398376403602475,0.02315646550826317,114.7122766596854,0.08080301310619652,-18.34469250421467,0.06325965951110006,37.622396942690926,0.17492186415532188,20.827641961909254,0.03830326610013824,10.930037,11.774728,10.058865
57833147687987200,51.182055580224,0.03374165134782284,19.88224729951253,0.025312821944657872,461.73664652973605,0.07146545839256079,-240.5361544188111,0.05597959219518617,41.95674028411109,1.1631768177580948,20.829561871609304,0.03694122455950198,13.100457,14.105555,12.110712
36110577493459968,56.165573810338444,0.047898772635721856,10.1769513836086,0.03183790545471924,170.07304675886326,0.11266189406239081,-230.66007431568718,0.07225906610890832,6.356928681368373,0.25357964429990487,20.84165509251948,0.052426713787851284,8.436968,8.809195,7.933618
69027275567598720,51.760578938656096,0.03888130827910759,24.851116754647954,0.02669256117466825,20.0452321854737,0.08692208361029487,-128.00597804026387,0.06451297792448536,9.19759605649898,0.5348366798417311,20.841913040426434,0.042068630388766654,12.599245,13.631294,11.602124
180186934769703936,79.04324041908463,0.04588550450964607,30.585071657978936,0.0379471392458809,-112.60426820134705,0.088070857881131,-71.91299565930254,0.0601135109499654,7.517331862074865,0.20434479688863888,20.841979839048044,0.05176255989011149,10.869081,11.672523,10.021699
178105219954654848,67.82624905025003,0.4681434479381112,36.91845031379367,0.38675042168117607,-51.02401067817754,1.2393534425539314,-110.15161703501025,0.9868092657192385,-75.66420702036618,0.6399181208535409,20.845911101160883,0.5450077677798432,12.092112,13.215852,11.043842
3236441892590973568,83.33942512118473,0.5391678322245302,4.10001725144537,0.46400701717799375,144.0504724601157,1.0137573100165018,-33.2847890926155,0.8750162607596288,2.88209398285011,2.050619365847504,20.860286169422913,0.6122166334187825,10.055612,10.846787,9.210196
3024151073718646272,86.96814465059441,0.03986326030028276,-2.7607351688602297,0.047943288936452805,-35.75683818326904,0.07447138646515505,-26.444747772499625,0.08481903218996123,-10.405050093227187,0.238979948389971,20.866631165474,0.05187746371388018,9.093738,9.54423,8.520164
